"","GRTS_ID","Total_biomass","Total_biomass_kg"
"134",137,1312.18082436699,1.31218082436699
"135",139,3157.93287631527,3.15793287631527
"136",140,13639.3822426519,13.6393822426519
"137",141,965.001419637512,0.965001419637512
"138",143,8740.8583173628,8.7408583173628
"139",144,3094.46734791965,3.09446734791965
"140",145,124.784579829112,0.124784579829112
"141",147,1534.48271484136,1.53448271484136
"142",148,1845.352758907,1.845352758907
"143",149,31816.2103595546,31.8162103595546
"144",150,36386.6263735187,36.3866263735187
"145",151,15116.6325226918,15.1166325226918
"146",153,2161.7485325991,2.1617485325991
"147",154,4035.22985057796,4.03522985057796
"148",155,4868.71179166548,4.86871179166547
"149",156,8620.41801599958,8.62041801599958
"150",157,10816.5422598534,10.8165422598534
"151",158,3360.35122265841,3.36035122265841
"152",159,3506.64351225746,3.50664351225746
