"","GRTS_ID","deployment_ID","Date","Broadscale_habitat","Mixed","Main_habitat","Secondary_habitat","Relief_score","Lat","Lon","TimeIN","TimeOUT","Depth","Temp","Rug_mean","Rug_range","Remoteness","Aspect_mean","Exposure","Slope_mean","MCZ","SAC","Time_high_tide","Time_low_tide","Height_of_tide","Habitat"
"1",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"2",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"3",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"4",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"5",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"6",1,"3081","23/09/2022","Infralittoral rock","N","Kelp","","2","49.94888424","-6.258754713","16:03:00","17:13:00","9.5","14.6","2.694806218","3.616338074","1359.6","146.709252","56.7","2.194905873","0","1","16:26:00","NA","5.1","Reefs"
"7",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"8",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"9",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"10",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"11",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"12",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"13",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"14",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"15",2,"3201","05/07/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.92429","-6.33322","19:06:00","20:19:00","16.8","14.9","0.580664189","0.891122162","1109.8","204.6196054","114.6","0.517724439","0","1","19:11:00","NA","5.7","Sediment"
"16",3,"1045","02/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.94241","-6.29133","14:29:00","15:44:00","8.7","13","1.045709862","2.608518019","688.6","161.7044989","71.7","0.857391417","0","1","NA","13:28:00","1.38","Sediment"
"17",3,"1045","02/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.94241","-6.29133","14:29:00","15:44:00","8.7","13","1.045709862","2.608518019","688.6","161.7044989","71.7","0.857391417","0","1","NA","13:28:00","1.38","Sediment"
"18",3,"1045","02/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.94241","-6.29133","14:29:00","15:44:00","8.7","13","1.045709862","2.608518019","688.6","161.7044989","71.7","0.857391417","0","1","NA","13:28:00","1.38","Sediment"
"19",3,"1045","02/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.94241","-6.29133","14:29:00","15:44:00","8.7","13","1.045709862","2.608518019","688.6","161.7044989","71.7","0.857391417","0","1","NA","13:28:00","1.38","Sediment"
"20",3,"1045","02/06/2022","Subtidal sediments","Y","Subtidal_sediments","Kelp","0","49.94241","-6.29133","14:29:00","15:44:00","8.7","13","1.045709862","2.608518019","688.6","161.7044989","71.7","0.857391417","0","1","NA","13:28:00","1.38","Sediment"
"21",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"22",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"23",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"24",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"25",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"26",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"27",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"28",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"29",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"30",4,"3004","14/06/2022","Circalittoral rock","N","Sponges_fans_corals","","4","49.9012","-6.42119","18:28:00","10:12:00","31.3","12.95","3.620663402","8.282420814","4621.9","226.4456646","136.4","3.176368591","0","1","17:28:00","NA","5.69","Reefs"
"31",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"32",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"33",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"34",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"35",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"36",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"37",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"38",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"39",5,"1011","23/05/2022","Infralittoral rock","N","Kelp","","2","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","4.051377365","5.723164797","1281.5","165.5526629","75.6","3.255576522","1","1","11:51:00","NA","4.43","Reefs"
"40",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"41",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"42",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"43",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"44",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"45",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"46",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"47",6,"3192","21/06/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","2.193916196","1.342926562","969.4","161.8454357","71.8","1.986265327","0","1","19:44:00","NA","5.1","Sediment"
"48",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"49",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"50",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"51",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"52",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"53",7,"2023","21/06/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","0.638906948","1.872448578","508.8","186.2095426","96.2","0.419345517","1","1","11:18:00","NA","4.59","Sediment"
"54",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"55",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"56",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"57",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"58",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"59",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"60",8,"3039","10/08/2022","Circalittoral rock","N","Mixed_faunal_turf","","2","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","7.469521737","11.73110628","4950","242.3545152","152.4","5.905328823","0","1","16:16:00","NA","5.2","Reefs"
"61",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"62",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"63",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"64",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"65",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"66",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"67",9,"3205","09/07/2023","Infralittoral rock","N","Mixed_faunal_turf","","2","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","2.06581374","2.283553347","834.9","181.4342972","91.4","1.835507021","0","1","10:09:00","NA","4.9","Reefs"
"68",10,"3097","17/05/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93115","-6.32229","15:31:00","16:37:00","11.6","12.2","0.288935361","0.338634528","741.9","170.0434353","80","0.223909601","0","1","16:08:00","NA","5.2","Sediment"
"69",10,"3097","17/05/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.93115","-6.32229","15:31:00","16:37:00","11.6","12.2","0.288935361","0.338634528","741.9","170.0434353","80","0.223909601","0","1","16:08:00","NA","5.2","Sediment"
"70",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"71",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"72",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"73",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"74",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"75",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"76",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"77",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"78",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"79",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"80",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"81",11,"3154","12/06/2023","Circalittoral rock","N","Circalittoral_rock","","4","49.91877","-6.41416","09:42:00","10:47:00","19.6","13.2","2.595627642","0.603739738","4719.9","212.0655542","122.1","2.560639168","0","1","12:50:00","NA","4.5","Reefs"
"82",12,"3043","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.88711","-6.38975","15:54:00","17:10:00","28","15.6","1.148051313","0.99453631","2596.2","281.0210329","169","0.996151872","0","1","17:09:00","NA","5.6","Sediment"
"83",12,"3043","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.88711","-6.38975","15:54:00","17:10:00","28","15.6","1.148051313","0.99453631","2596.2","281.0210329","169","0.996151872","0","1","17:09:00","NA","5.6","Sediment"
"84",12,"3043","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.88711","-6.38975","15:54:00","17:10:00","28","15.6","1.148051313","0.99453631","2596.2","281.0210329","169","0.996151872","0","1","17:09:00","NA","5.6","Sediment"
"85",12,"3043","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.88711","-6.38975","15:54:00","17:10:00","28","15.6","1.148051313","0.99453631","2596.2","281.0210329","169","0.996151872","0","1","17:09:00","NA","5.6","Sediment"
"86",13,"2074","25/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94126","-6.34861","18:10:00","19:22:00","2.7","16.43","0.949002699","0.933257595","421.6","221.9364558","131.9","0.817459098","0","1","16:52:00","NA","5","Sediment"
"87",13,"2074","25/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94126","-6.34861","18:10:00","19:22:00","2.7","16.43","0.949002699","0.933257595","421.6","221.9364558","131.9","0.817459098","0","1","16:52:00","NA","5","Sediment"
"88",13,"2074","25/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94126","-6.34861","18:10:00","19:22:00","2.7","16.43","0.949002699","0.933257595","421.6","221.9364558","131.9","0.817459098","0","1","16:52:00","NA","5","Sediment"
"89",13,"2074","25/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94126","-6.34861","18:10:00","19:22:00","2.7","16.43","0.949002699","0.933257595","421.6","221.9364558","131.9","0.817459098","0","1","16:52:00","NA","5","Sediment"
"90",13,"2074","25/08/2022","Subtidal seagrass","N","Subtidal_seagrass","","0","49.94126","-6.34861","18:10:00","19:22:00","2.7","16.43","0.949002699","0.933257595","421.6","221.9364558","131.9","0.817459098","0","1","16:52:00","NA","5","Sediment"
"91",14,"3104","19/05/2023","Subtidal sediments","N","Subtidal_sediments","","0","49.95215","-6.3034","14:49:00","15:56:00","4.2","12.2","0.305337144","0.30092733","1144.9","231.1724373","141.2","0.258846908","0","1","17:30:00","NA","5.4","Sediment"
"92",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"93",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"94",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"95",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"96",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"97",15,"3047","11/08/2022","Subtidal sediments","N","Subtidal_sediments","","0","49.9056","-6.34651","17:46:00","18:56:00","17.5","15.07","0.834967471","1.136971951","826.3","285.9428066","164.1","0.799945834","0","1","17:09:00","NA","5.6","Sediment"
"98",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"99",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"100",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"101",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"102",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"103",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"104",16,"3023","16/06/2022","Circalittoral rock","N","Circalittoral_rock","","3","49.97628","-6.33244","14:23:00","15:03:00","18.3","13.28","8.173771556","19.20962024","1160.8","146.3425975","56.3","7.754238054","1","1","NA","13.11","0.75","Reefs"
"105",17,"3202","05/07/2023","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","0","49.92048","-6.32934","19:14:00","20:27:00","18.2","14.9","0.432498404","0.38795048","622.5","193.7649258","103.8","0.385160386","0","1","19:11:00","NA","5.7","Sediment"
"106",17,"3202","05/07/2023","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","0","49.92048","-6.32934","19:14:00","20:27:00","18.2","14.9","0.432498404","0.38795048","622.5","193.7649258","103.8","0.385160386","0","1","19:11:00","NA","5.7","Sediment"
"107",17,"3202","05/07/2023","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","0","49.92048","-6.32934","19:14:00","20:27:00","18.2","14.9","0.432498404","0.38795048","622.5","193.7649258","103.8","0.385160386","0","1","19:11:00","NA","5.7","Sediment"
"108",17,"3202","05/07/2023","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","0","49.92048","-6.32934","19:14:00","20:27:00","18.2","14.9","0.432498404","0.38795048","622.5","193.7649258","103.8","0.385160386","0","1","19:11:00","NA","5.7","Sediment"
"109",17,"3202","05/07/2023","Subtidal sediments","Y","Subtidal_sediments","Infralittoral_rock","0","49.92048","-6.32934","19:14:00","20:27:00","18.2","14.9","0.432498404","0.38795048","622.5","193.7649258","103.8","0.385160386","0","1","19:11:00","NA","5.7","Sediment"
